str(cost)+,+str(overCapacity)+,+str(Elapsed)+,+str(itt)+,+str(reset)+
3766,6.40731084799,1.06900000572,3849,130
3666,17.3971886499,1.35699987411,4865,141
3582,14.713530079,0.926000118256,3322,139
3536,17.8966703305,1.61400008202,5682,148
3581,5.61507855032,1.75400018692,6130,149
3541,36.4882857247,2.05800008774,7825,158
3665,12.6441881734,1.58899998665,5456,142
3573,2.85703797017,1.38999986649,4812,136
3810,33.8363833877,0.900000095367,3326,125
3571,0.91234144498,1.78999996185,6324,128
3677,11.0440510391,0.775000095367,2924,109
3714,9.7372662001,1.35500001907,4759,128
3704,20.7177266827,1.1819999218,4181,120
3655,19.0739716275,0.981999874115,3522,124
3525,25.9741560428,1.53999996185,5445,151
3571,25.2884262099,1.19499993324,4347,145
3611,19.8453939603,1.22099995613,4371,132
3584,25.6256809483,1.375,4901,133
3680,20.3248275211,1.29699993134,4648,131
3574,13.1733330652,2.03600001335,7277,133
3745,29.99214182,1.89400005341,7216,136
3809,11.9529076683,0.980999946594,3421,126
3997,47.354058073,0.84299993515,3119,123
3737,13.3605026726,1.00199985504,3636,139
3699,6.19269965537,1.67800021172,5893,158
3679,8.79384804326,1.71399998665,6027,151
3694,10.6371715594,1.31699991226,4622,145
3634,21.7142511455,1.30499982834,4691,115
3538,24.3700973055,1.93799996376,6899,166
3681,1.8069519528,1.79600000381,6340,140
3476,3.13825457951,1.33399987221,4580,141
3643,11.5563576311,1.64999985695,5729,149
3712,25.3623451441,1.41199994087,4956,158
3693,27.6898390391,1.07500004768,3959,138
3506,24.5511071772,1.5,5361,141
3609,19.5394054943,1.70800018311,5996,142
3552,17.9018009598,1.59800004959,5591,146
3719,32.0718874271,1.28999996185,4533,153
3590,15.4406017164,0.84299993515,2942,133
3643,23.2494241156,1.34900021553,4741,140
3656,25.4666313907,1.07299995422,3775,128
3496,24.3620006174,1.90399980545,6920,164
3620,29.8807331928,1.17300009727,4214,131
3564,23.937582918,2.21600008011,7901,119
3629,5.35896067864,1.0529999733,3671,137
3521,2.63690686394,1.625,5645,150
3673,26.4608239492,1.00999999046,3762,124
3692,0.102482883416,1.54299998283,5380,119
3616,10.3953996331,1.56900000572,5544,160
3491,23.4907452652,1.57400012016,5683,154
3578,4.66053198806,0.994999885559,3552,140
3699,21.288959325,0.799000024796,2883,123
3553,28.0988694359,1.10500001907,3881,147
3690,8.66756307563,0.934000015259,3308,119
3540,18.8790867201,1.13300013542,4096,127
3914,3.8274942197,1.40300011635,4900,134
3532,2.88382917299,1.37599992752,5017,120
3771,8.45962157849,1.23099994659,4566,143
3771,21.9114818366,1.19799995422,4285,134
3678,20.236943459,1.11199998856,4185,129
3681,17.922948375,1.63899993896,5800,112
3805,23.2965995025,1.55399990082,5564,109
3523,18.5336141641,1.757999897,6215,124
3579,11.9303154171,1.03299999237,3548,163
3568,21.5760905943,1.54299998283,5450,140
3596,21.2713039801,0.989999771118,3565,137
3663,14.8368922985,1.20600008965,4305,125
3678,17.7676099706,0.899000167847,3353,125
3619,28.1743749133,1.21900010109,4380,155
3696,29.5270215896,1.72500014305,6221,158
3569,10.1169538639,1.32500004768,4714,154
3546,23.9030436683,1.2429997921,4393,139
3600,6.4798819048,1.14100003242,4032,153
3733,25.390903138,1.44600009918,5667,147
3563,6.33653178885,1.80599999428,6431,149
3694,30.1854003361,1.1740000248,4243,112
3496,9.00491917775,2.09500002861,7325,146
3714,21.6066513065,0.973999977112,3533,110
3828,19.550459356,1.04699993134,3743,145
3597,8.94068781126,1.31900000572,4564,134
3696,26.6446236974,1.54100012779,5596,140
3547,19.2390858203,1.90100002289,6705,133
3549,4.80201127287,1.28900003433,4616,140
3559,22.240407453,0.903000116348,3194,137
3558,19.7354892715,1.72300004959,6182,128
3751,27.8298862653,1.09500002861,4197,131
3625,29.741493448,1.49000000954,5379,141
3763,16.9374413833,1.15400004387,4145,140
3892,24.1975367224,1.1099998951,4020,123
3741,6.8487232071,0.94000005722,3284,122
3713,12.9105302592,0.833000183105,2993,137
3737,27.5501406971,1.64400005341,5780,141
3630,22.9478475674,1.25800013542,4195,152
3790,2.51169531003,1.2380001545,4312,138
3603,3.8241930485,1.21399998665,4298,138
3610,1.17098268911,1.38700008392,5131,148
3996,22.103237365,2.03499984741,7364,125
3490,10.8305928521,1.19499993324,4385,154
3640,23.1931647475,1.59900021553,5711,145
3603,24.8948883579,1.35800004005,4849,141
3723,26.0247334873,1.16299986839,4240,134
3703,26.4575642313,1.05099987984,3893,139
3784,30.3095891457,1.06200003624,3837,139
3708,33.1930857883,1.48200011253,5348,134
3547,1.49922217682,2.07899999619,7236,158
3636,30.3290388039,1.46999979019,5393,135
3492,5.75466012569,1.1930000782,4110,138
3543,4.94292435469,1.33599996567,4667,144
3624,2.19362102945,1.31299996376,4682,153
3572,28.4949920612,1.59200000763,5674,144
3803,25.7172420302,1.43499994278,5106,144
3697,10.6197450719,1.14100003242,4109,154
3553,12.4794983226,1.34700012207,4676,158
3667,19.8156350403,1.41600012779,5140,156
3678,23.1696056184,1.27799987793,4520,142
3586,12.5719767009,2.21500015259,7692,165
3551,21.1990789824,1.20600008965,4438,154
3587,12.8888209138,1.75400018692,6367,129
3558,24.1476887815,1.72000002861,6207,134
3760,6.5512087723,1.45299983025,5255,145
3764,9.97904009748,0.963000059128,3443,108
3653,19.693566837,1.22500014305,4278,126
3614,36.3238623159,0.829999923706,2981,139
3585,15.5688033412,1.42899990082,5022,139
3811,13.7810534883,1.07999992371,3818,135
3508,24.7304763204,1.57699990273,5623,164
3646,13.9961805584,1.68600010872,6021,131
3563,6.61132233399,1.03399991989,3621,136
3778,4.24720682798,1.61899995804,5545,123
3682,16.2948034705,1.06999993324,3864,140
3587,8.1233794014,1.35500001907,4886,131
3579,13.0843280421,0.823999881744,2948,119
3672,18.6995855617,1.7539999485,6227,125
3445,23.0503442583,1.53799986839,5562,157
3612,12.9688840978,1.52600002289,5284,150
3589,14.4839565112,1.02900004387,3576,122
3688,17.7818742243,1.01999998093,3654,131
3688,31.8924597121,1.42699980736,5043,142
3651,31.8425516722,1.38800001144,4915,136
3502,6.1667260049,1.51800012589,5322,163
3669,7.42002215857,1.31200003624,4764,149
3631,12.1080139823,1.62999987602,5900,141
3680,9.95699473188,1.46299982071,5168,140
3599,15.9154275983,1.02699995041,3621,132
3580,4.86288218576,1.08299994469,3890,140
3562,29.7162401297,1.07400012016,3855,145
3829,18.8124086367,1.26600003242,4598,130
3597,12.0691317456,1.00200009346,3640,123
3652,17.146593013,1.62999987602,5841,147
3663,39.3398371942,1.17700004578,4330,140
3505,20.4419924989,1.74900007248,6587,144
3643,6.69151115766,1.30999994278,4685,144
3756,9.07933685693,1.57100009918,5520,137
3671,23.5867016422,1.36100006104,4870,161
3697,24.9232415928,1.69299983978,6027,139
3687,28.5798362453,1.53200006485,5660,127
3496,18.5554128284,1.56999993324,5460,143
3694,1.47726677434,1.20700001717,4323,141
3570,16.116873321,0.969000101089,3407,142
3716,23.0333895575,1.30499982834,4652,128
3687,25.3713925256,1.48599982262,5311,126
3809,16.5804911385,1.08399987221,3860,125
3593,17.9919868317,1.28099989891,4634,135
3576,10.0940931658,1.11899995804,3919,147
3488,24.094952633,1.742000103,6302,152
3730,39.4701872862,1.48399996758,5554,142
3561,0.576362482142,1.4390001297,5132,143
3686,30.4246214874,1.71799993515,6272,139
3483,6.93671736953,1.82400012016,6293,151
3647,25.5000422406,1.78800010681,6583,116
3503,23.3304661635,1.50300002098,5683,161
3750,43.3078470503,1.75800013542,6721,121
3877,19.3085861842,0.927999973297,3312,128
3530,2.43198321991,1.88900017738,6622,157
3534,34.1947898281,1.96099996567,6834,175
3655,18.4929110125,1.70499992371,6146,147
3598,27.1944621933,1.94400000572,6768,150
3646,16.0464781459,1.5720000267,5612,145
3700,7.67962716022,1.7009999752,6008,133
3523,15.561089724,1.38300013542,4796,161
3502,12.1380988159,1.4960000515,5307,141
3709,6.51270926861,1.12800002098,4081,136
3553,6.12701766109,1.71500015259,5878,138
3783,22.5036430447,1.22499990463,4346,142
3565,4.07154825378,1.25499987602,4348,151
3668,4.41494927085,1.09500002861,3889,134
3665,30.3468797688,0.87700009346,3204,117
3688,14.8030311349,1.45300006866,5335,138
3582,6.2047729591,1.52800011635,5279,147
3658,0.661786208754,1.12700009346,4019,133
3882,17.7497090694,1.62400007248,6213,112
3821,17.5651578403,1.2009999752,4275,142
3548,5.90227749277,1.617000103,5857,136
3614,19.1245201739,1.22499990463,4462,136
3598,0.19475997184,1.50199985504,5257,140
3471,31.1789338892,1.87600016594,6783,141
3498,3.17681962226,1.52999997139,5504,142
3722,10.3006557636,1.08800005913,3939,130
3853,31.4432115612,1.08599996567,4094,95
3646,28.4383904213,1.367000103,5050,148
3707,14.0360754028,1.39899992943,5039,147
3606,12.6990788379,1.07500004768,3839,138
3539,5.16974812134,1.36599993706,4969,143
3654,0.716915700987,1.00099992752,3590,138
3634,8.33311747367,1.50199985504,5236,142
3671,26.7622475995,0.989000082016,3563,143
3598,32.9514194114,1.83099985123,6549,155
3521,10.6232366838,2.03500008583,7340,144
3467,17.1955843154,1.3109998703,4541,156
3466,11.3310811601,1.14800000191,4135,159
3683,5.28415862755,0.994999885559,3672,132
3555,22.8315952349,1.25,4617,150
3568,7.22567326578,1.09899997711,3775,131
3558,10.2828726107,1.85099983215,6407,154
3574,6.05631343567,1.5490000248,5482,164
3463,25.5853975188,1.28999996185,4839,173
3800,8.02882045451,1.38000011444,4793,139
3687,27.1509167854,1.61500000954,5626,159
3533,33.9632934694,1.28500008583,4604,133
3734,43.4739948543,0.851999998093,3213,150
3611,23.1559824045,1.53999996185,5650,152
3731,13.213189338,1.742000103,6191,151
3675,29.0287479855,1.77499985695,6416,136
3880,145.233564877,1.27799987793,4968,113
3724,0.858639471326,0.924000024796,3157,120
3517,11.9140419976,1.38800001144,4890,142
3626,31.2175939731,1.09299993515,4111,148
3673,12.3248782642,1.32499980927,4745,131
3576,5.52808480965,0.921000003815,3347,156
3608,50.7456877328,1.11500000954,4076,127
3607,30.6175169049,1.11500000954,3880,169
3718,33.5201870691,0.995000123978,3670,129
3566,12.1102261749,1.62600016594,5811,152
3651,27.1242977011,1.64600014687,5518,139
3636,17.1387026127,1.40599989891,5076,138
4085,25.4499363348,1.31599998474,4741,129
3512,8.24493092714,1.73799991608,6021,135
3611,21.7674126679,1.16700005531,4054,125
3656,14.2654823133,1.41400003433,4797,133
3549,9.5318374552,1.36899995804,4742,135
3538,4.15766356097,1.32899999619,4779,157
3569,4.78727245976,1.34200000763,4548,160
3646,16.7081296041,1.97799992561,6770,139
3732,27.0289275509,1.257999897,4576,139
3655,30.2148623797,1.17599987984,4255,127
3713,38.2067910178,1.28100013733,4645,139
3913,115.544228275,1.43000006676,5613,96
3532,31.1496917934,1.90100002289,6926,136
3718,20.9898732351,1.19299983978,4266,122
3641,19.3463115204,1.27099990845,4629,144
3551,46.3865514942,1.59699988365,6088,134
3880,14.494907344,1.02899980545,3726,140
3833,19.6547019751,0.902000188828,3242,139
3565,15.6995019007,1.40199995041,5006,154
3464,36.5139865585,1.7429997921,6141,164
3520,5.5334121592,1.6099998951,5651,161
3551,30.3323777983,1.82700014114,6548,153
3772,6.58379723619,1.07400012016,3932,124
3584,27.5866102753,1.50699996948,5313,137
3670,15.6200851626,1.52699995041,5351,133
3635,15.4311131408,1.18700003624,4315,137
3718,7.37219211132,1.16400003433,4098,120
3681,31.2648942856,1.77800011635,6489,149
3686,40.0786928519,1.45500016212,5235,139
3833,18.059752743,1.13400006294,3998,137
3567,5.30609496291,1.54200005531,5303,160
3539,6.30203717115,2.367000103,8393,154
3710,22.7472342852,1.1859998703,4223,110
3663,33.5305537839,1.27999997139,4582,154
3650,3.34480757912,1.11999988556,4115,132
3705,14.6868609289,1.09299993515,3911,153
3670,11.2033337018,1.58399987221,5478,149
3603,30.6953005561,1.30999994278,4708,170
3727,11.0506089987,0.990999937057,3537,140
3569,29.2132350306,1.97399997711,7065,146
3547,2.64943489881,2.45399999619,8430,164
3579,11.2478196307,1.35099983215,4680,134
3492,33.0079831847,1.51300001144,5318,157
3662,26.509407144,1.51800012589,5326,164
3598,12.8823407485,1.21199989319,4284,154
3660,7.82811277622,1.79299998283,6268,148
3556,12.2113836197,1.30200004578,4602,157
3657,26.9681861332,1.16999983788,4108,155
3779,0.753937843392,1.0609998703,3666,123
3611,7.29489593303,1.58100008965,5581,148
3753,25.9912249025,1.03200006485,3714,128
3569,21.9553145983,1.16300010681,4088,154
3651,0.618169,1.3679997921,4617,136
3767,13.6893999282,1.42000007629,5085,130
3547,32.7235556117,1.83899998665,6606,153
3566,10.1121358272,1.01300001144,3527,137
3783,24.7671673673,1.60400009155,5765,145
3656,18.9903175486,1.14199995995,4010,124
3653,27.714397356,1.10199999809,3920,143
3679,12.5199417611,1.86299991608,6409,164
3569,37.9085758537,1.64699983597,5928,146
3689,13.2935735217,0.983999967575,3546,133
3720,16.0142763514,1.12099981308,4026,126
3688,28.1703687424,1.56999993324,5489,151
3511,15.8873991233,1.50199985504,5233,154
3723,16.2674777488,1.16799998283,4210,129
3744,17.1046291939,1.30399990082,4422,127
3586,9.58527769867,1.08400011063,3836,126
3763,29.6357219407,1.79699993134,6498,120
3764,29.0288013083,1.02399992943,3679,119
3611,7.82605777136,1.30500006676,4503,148
3953,199.385911775,1.07000017166,4141,93
3757,19.1821248085,0.924999952316,3266,114
3619,9.31660501112,1.46299982071,5062,164
3733,27.6684099585,0.93499994278,3362,130
3646,9.03958128504,1.2539999485,4378,140
3591,1.58217031605,1.10099983215,3866,142
3523,26.6883780349,1.63499999046,5752,173
3610,24.7326254361,1.92599987984,6802,149
3647,4.7856484506,1.33999991417,4712,149
3608,7.17321873873,0.905000209808,3250,131
3972,38.9146902613,1.03200006485,3931,130
3732,12.9042209883,1.35600018501,4893,141
3713,33.5141478397,1.17300009727,4261,134
3616,20.5419220733,1.15499997139,4225,122
3554,21.4799767188,1.22099995613,4434,121
3519,16.6670299338,1.3180000782,4818,138
3622,25.7773041443,1.26300001144,4650,116
3774,22.3195125299,1.52999997139,5591,126
3583,13.7079046513,1.50999999046,5445,143
3637,8.35895410161,1.49300003052,5319,132
3623,32.0294002797,1.56900000572,5604,158
3790,17.3037411906,1.53699994087,5391,131
3632,12.2595626496,1.03900003433,3619,132
3713,21.535581581,1.41199994087,5106,154
3527,33.949512994,0.963000059128,3505,137
3711,15.1503391496,1.31300020218,4714,132
3489,29.230645684,1.45700001717,5390,136
3531,9.19083991665,1.19999980927,4196,142
3631,9.00825978012,1.12700009346,4026,142
3723,5.32391950179,1.24100017548,4498,127
3595,1.73314379093,1.74500012398,6040,144
3585,15.0127538117,1.19600009918,4211,148
3707,6.19727761556,1.69000005722,5984,121
3516,28.6017075246,0.933000087738,3324,130
3611,13.5805823774,1.40199995041,4952,126
3553,15.8094906531,1.58699989319,5714,149
3635,2.97292599461,0.929999828339,3284,138
3632,28.5730638636,1.41100001335,5063,147
3475,4.46105660264,1.41200017929,4942,155
3806,23.9540126987,2.05599999428,7496,139
3547,10.7366380973,1.31599998474,4608,157
3556,21.9226713316,1.25099992752,4394,158
3680,25.5980359649,1.41600012779,4927,144
3744,12.2305545028,2.17299985886,7733,118
3674,18.5830144126,1.32400012016,4692,146
3701,42.0417860933,1.44499993324,5180,145
3658,22.8644560969,1.78600001335,6293,133
3911,20.789916333,1.79600000381,6491,127
3684,25.3454623177,1.75600004196,6384,135
3595,6.11775701711,1.32500004768,4527,141
3517,32.6870184758,1.42999982834,5026,161
3609,24.3257949958,1.9279999733,6997,145
3549,23.8674064223,1.36199998856,4901,152
3536,7.51822543556,1.47399997711,5312,129
3742,22.1514977835,1.31999993324,4631,123
3527,26.9725091626,1.5529999733,5616,128
3713,18.4430522833,1.01699995995,3852,125
3613,22.7278981162,1.21700000763,4631,124
3640,9.83226696159,1.41699981689,5106,145
